labels,tweet
1,When pretty people think there not pretty
1,"When read notifications show they read your message yet they ignore you... ok thanks, i appreciate the rejection"
1,"When and I get the same score on an AP Macro test, but she's told "" Great job "" and I'm told "" Good """
1,when and are poppin tonight but i can't watch because i'm not caught up and i have to finish this lab report
1,When sleeping becomes a chore
1,"When somebody says "" 10 years ago "" I think about the 90's instead of 2003"
1,"When someone asks you, "" What's your fucking problem? "" 94% of the time your problem is the person asking you the question. It's science."
1,"When someone invites you to their wedding, don't tell then you "" can't go, but you will go to the next one. "" Apparently it's rude."
1,"When someone looks over my shoulder while I'm on the computer, I open up a new tab and start searching, "" HOW TO KILL THE PERSON BEHIND ME. """
1,"When someone says something is great, I take that as a personal challenge to not enjoy it."
1,"when someone says "" u mean so much to me "" i get so happy like woah i do? thank u and god bless u"
1,when someones telling a story and all u can think is lie lie lie lie
1,"When someone tells you to, "" expect the unexpected "", slap them in the face and ask them if they expected it."
1,When someone wears that one cologne where all you want to do is bury your face in their chest and sniff because they smell that damn good.
1,"When someone yells "" Shotgun! "" I yell "" Rosa Parks! "" sit down and refuse to move."
1,"When someone you haven't talked to in weeks, months, or years randomly texts you, and you're like, what the hell made you think about me?"
1,"When something says 'Easy Open ' I end up using scissors, knives, a hammer, gun and a laser blade."
1,When sports world was still in Kitchener. Our Favorite place.
1,When suddenly you realize you only shaved one leg...
1,When sum1 ask for advice an they turn it around being by sayin I already know. Me personally would be like. Why TF u ask me then.
1,"When tempted to fight fire with fire, remember that the Fire Department usually uses water."
1,"When the clock factory burned, there was some second hand smoke."
1,"When the fire alarm goes off in Short/Denny and it's raining outside, we stay inside."
1,When the fire alarm in Deg is perfectly timed with the rain starting to pour
1,"When the group chat was lit AF last night, but you go to bed at 9:30"
1,when the JP version goes down for one hour we get 5 love gems by the end of the day. heh
1,When the M of MTV was for music & not for maternity... Those were the days.
1,When the only light in your world is suddenly gone... it's time to recharge your phone.
1,"When the Panera crew is arguing with each other and the best come back that shuts us right up is "" I hope you get a line "" that means war."
1,When the people that live upstairs are elephants
1,When the rain and your hair get in a fight and your hair loses
1,When there is a cute ass dude on the bus in front of u but you're too big of an insecure child to even make eye contact job me
1,When there's no topic left to talk so you start talking about World Politics and Astronomy.
1,When the sun goes down you can rest your love on me
1,when the water starts getting cold and you only shaved one leg.
1,When the weather's like this it makes it waaay easier getting out if bed
1,"When the white girl tells crazy eyes that they can run away forever and crazy eyes says ""... but dinner is at 4:30 "" ME AF GIRL"
1,"When things aren't adding up in your life, start subtracting."
1,"When those "" friends "" don't text back for a long time, then finally you see them in person."
1,When u called off your shift but your boss doesn't take it off your pay I love him
1,When u come home from work and there's no food in your fridge
1,When u get a text saying dont be arguing so u gotta be the bigger person cause he older then u and he knows whats best
1,when u get home for break and all ur relatives start asking about how school's going or if u have a boyfriend yet
1,when u get out of the shower and realize you only shaved one leg :)
1,when u get stuck babysitting ur drunk roommate on a saturday night
1,when u have a high ass fever and have to puke but u love Mrs. linden
1,When u have a water balloon fight during class so u get wet and have to borrow a T -shirt from the school like smells like cigarettes
1,"When u hve someone to love, a job tht u're looking forward to do every single morning u woke up. u're living ur life."
1,When u like the lyrics of a love song and u are too ugly to sing it in front of ur friends. - Pradeep
1,When U live in a place known to be wet and always raining. Ur driving on the road and the sprinklers are watering the grass
1,when u need to talk about something but u already talk about it way too much and don't want to annoy anyone
1,when ur bra and panties match and ur just like Hell yeah Hell yeah Hell yeah Fuckin ' right Fuckin ' right ALL RIGHT
1,"when u realise that one direction have officially fucked up your entire life, THANKS BOYS"
1,When ur in class taking notes on ur laptop but get distracted by twitter
1,when ur iphone charger starts wearing a turtle neck u know the end is near
1,When ur mom starts yelling at u & the first thing u do is hide ur phone
1,"When ur parents been saying "" they bout to leave now "" for the past 30 mins and then start up another conversation"
1,when ur sad always remember that u don t look like you did in 6th grade
1,When u see your HS sweetheart look so different you ask for ID. Get it h look nothing like the actress thought was hot
1,When u sneeze and more than one person says bless you
1,when u stand up 2 fast n suddenly ur floatin thru space n time
1,When u walk into a frat and see two people dry humping each other
1,When we act like jerks the only people we hurt are the ones that love us the most
1,When we argue I'd love it of you just lost the argument and hugged me and we just got on good terms again
1,"When we were together, you always said you'd die for me. Now that we've broke up, I think it's time you kept your promise!"
1,When y'all first start talking & he's apologizes for the argument you started vs after being together for awhile
1,When yo friends dumb as hell but cute.
1,"When you are no longer covered in hives, the possibilities are endless!"
1,"When you are so ugly that your mother puts a DP of your childhood pic with her, cropping you out."
1,When you can't find your phone because you left it someplace stupid like in the car or your non-dominant hand.
1,When you can't post anything on any social networks because you're pretending to be asleep
1,when you care more about keeping friendships going than your friends
1,When you come home and there is no food in the fridge. (Vine by )
1,When you cough up blood but no one is home so you just have to wait
1,When you don't get the memo that your friend changed his number and you text it after a long time. LOL
1,When you don't have a good signal on your phone and you go all lion king on it.
1,"when you don't have classes on mondays, wednesdays, or fridays next semester"
1,"When you feel thirsty, remember, 70% of my body is water so MAN UP!"
1,When you finally get to cleaning your room and it end up a disaster again like for real?
1,When you finally get your room clean but in the end getting stuck with baskets of laundry to do...
1,When you forget the 'hot ' part of hot & sour soup and take a sip.
1,"When you get caught fixing your plate after they said "" let the kids eat first """
1,"when you get cheated on, the first thing you should do is take them on Jeremy Kyle.. obviously that's the logical solution"
1,when you get outta work and come home to no food
1,When you get stuck babysitting all of the drunk children
1,When you get your hair laid and the humidity from the rain makes every curl drop.
1,When you glad your didn't go to Chicago... just got something that changed my life
1,When you got curly hair & you get your hair straightened & them roots start curling up.
1,When you had a scare cause you thought you lost your black and red pens for clinical
1,When you have 0 8ams AND no classes on Fridays next semester
1,When you have 0 motivation left to finish the end of school
1,"When you have a dark side, nothing is ever as good as it seems. -"
1,when you haven't eaten all day and you come home to no food
1,"When you have to make a hard decision, flip a coin.. Why? Because when that coin is in the air, you suddenly know what you are hoping for"
1,When you have to wake up in 2. 5 hours but you're just too excited to sleep
1,when you hear a recording of your voice and you wonder how you have any friends
1,When you just want to be left alone
1,"WHEN YOU KISS BITCHES IN FRONT OF YOUR GIRLFRIEND, AND SHE STILL FUCK WITH YOU I WISH SHIT WAS STILL LIKE THIS"
1,when you know something doesnt fit in the fridge but you force the door shut and let it fall out on someone else
1,when you know you absolutely need to study but you mentally can't
1,When you know you ain't gettin sleep today because you gotta dye your hair & go to your nephews school thingy such fun yay
1,When you lose your cellphone in your blankets and then have to throw the blanket around till it falls out.
1,When you make memes for living and tell your bae that you are a digital marketing expert.
1,when you miss someone but gotta cut them off for your own well being.
1,When you need to stand up to do your homework in order to not fall asleep I love high school
1,when you only have classes Monday - Wednesday next semester yay college
1,when you realise u too cute to be sad about a dumb boy
1,"When you realize in the middle of driving you legit havent been paying attention, how am i alive? Who gave me a license?"
1,When you realize that you will never be like Beyoncé...
1,When you realize there are puppies with more instagram followers than you
1,When you realize when you wake up it will be Monday
1,When you realize you only shaved one leg
1,When you're arguing and they're making valid points... So you hit them with the next best thing : tears
1,"*When you're at someone's house* Normal people : "" What a lovely house! "" Me : "" What's your wifi password? """
1,When you're broke af but continue to spend money on food.
1,When you're cleaning your room and come across 2009 high school yearbooks
1,When you're doing nothing and yet you're sweating hahahahaha LOL how great is that?
1,"When you're driving and Nicki Minaj is on all 3 radio stations at the exact same time, there's nothing left to do except crash your car."
1,When you're high and you come home to no food
1,"When you're in a relationship, everyone wants you. But when you're single nothing"
1,When you're in bed and you can't sleep so you just lay there making mental movies of perfect scenario's in life.
1,"When you're in love, you can not fall asleep because reality is finally (obviously ) than the dream"
1,"When you're in the shower, and you hear loud thumps and you think, they're killing my family, and I'll have to fight the attacker naked."
1,When you're literally SO exhausted but your 8 am has a policy that if you just miss ONE class it's 5 points off your final grade
1,When you're looking fresh to go out but realize you only shaved one leg
1,When you're married how rewarding will it be to get to crawl into bed and cuddle with the person you love at the end of every exhausting day
1,when you're on your period and you sneeze or cough
1,When you're really pissed and over everything and you're upset. Those emotions don't mix well let me tell ya
1,when you're so broke but you still continue to spend money on food?
1,When you're starving and you come home to no food..
1,when you're stuck babysitting because you're dads in the ER
1,When you're stuck babysitting so ur parents could go on a date so u have to cancel ur plans but your friends love u so they come over
1,When you're wearing shorts and you sit down and your thighs suddenly expand to the size of texas
1,"When Your Ex See You Doing Good They Send You That Popular Text "" Hey Stranger, Long Time ""... Yeah We Been Done... Long Time"
1,when your friend is trying to set you up with someone hot
1,"When your girls mad at you she starts using correct grammar better than an English teacher. Him : you good babe Her : Yup, I'm fine."
1,When your girl thought that you must be busy with some important work and couldn't come online but in reality your internet charge got over.
1,When your group report is on dialysis but one of your groupmates does her part on the diet for dysrhythmias. Ugh
1,When your hungry af but its the night you come home from vacation with no food in the fridge
1,When your level of sarcasm is so advanced that people think you're serious.
1,when your mom always complaining about your attitude but you get it from her
1,When your mom finds out you lied about cleaning your room
1,"When your mom goes partying for her 40th birthday in Tunisia and you're stuck at home reading books, living the life"
1,When your momma taught you to look both ways she didn't mean be two faced.
1,When your new teacher tries to speak English and you can't decide whether to write or listen.
1,When your night class gets cancelled and you already don't have classes on Fridays so your weekend starts at 12:30 on Thursday
1,When your on the phone and its silent
1,When your on your period and you sneeze
1,when your parents call you to tell you they are going out meanwhile your stuck babysitting until midnight
1,"When your phone battery is 1% and you're running to the phone charger like "" STAY WITH ME BUDDY! DAMMIT WE'RE LOSING HIM """
1,When your phone goes off in class and everyone starts coughing to cover up the ring tone from the teacher. Well done team.
1,When your relative gifts you an expensive watch and you don't wear it because your classmates might think from where did you steal it.
1,When your school puts a wet floor sign OUTSIDE while it's raining...
1,When your sister lets you use the v and trust you without the license that love
1,When your stuck babysitting instead of going to a party
1,when your teacher plans a test on the day you have only 25 mins in each class... great... thanks for that
1,When your worst lab is cancelled tmr afternoon you bet your ass I'm getting wasted to that tonight
1,When you see a group of girls having an argument
1,When you see a man opening a car door for a woman it can only mean 1 of 2 things. Either the car is new or the wife is.
1,"When you send a "" you up "" text and it gets no reply"
1,When you spell a word so wrong that spell check is like I don't know what to tell you man.
1,"When you spend the day thinking of someone you haven't spoken to in a long time and you want to text them, then they send the first msg"
1,"when you start liking someone : "" ah fuck """
1,"When you start to hate someone, everything they do begins to annoy you... Them : *cough*You : "" OOOOHHH MY GOOOOOODDDDDDD """
1,when you start writing on paper without margins and this happens
1,When you stay up till 2 am the past 4 nights and still ain't getting your homework done...
1,"When you tell a lie, think of it as peeing in the pool. Let it out slow. Don't let facial expressions give you away."
1,"When you think about it, the little old man behind the curtain in Oz was the original catfish."
1,When you think you're about to come home and eat but there's no food in your kitchen.
1,"When you truly don't care what the fuck anyone thinks of you, you have reached a dangerously awesome level of freedom."
1,when you try so hard with someone who you really care about & know yourself your getting no were
1,When you try to improve your marks but your life's even worse. That's education.
1,When you've been covered in hives for 3 weeks you accumulate the local convince stores itch isle and more
1,"When you've nothing on your face to be proud of, so you start wearing expensive spectacles."
1,"When you wait at the highschool to pick up a friend cause you're a badass friend :, )"
1,"When you wait for a waiter in the restaurant, aren't you a waiter?"
1,"When you wake up from a power nap and have no idea what day, month or year it is"
1,When you wanna go out but you're stuck babysitting a grown ass man
1,"When you want them, they don't want you. When they want you, you don't want them. When you both want each other, something messes it up."
1,When you want to hang out with your friends but your stuck babysitting
1,When you want to sleep more but the upstairs neighbour decides to run like elephants for a whole half hour.
1,when you want to subtweet but you're working on your attitude
1,when you were younger and your mom would come in your room to give you a chore and you try fake sleeping
1,"When you yell 'Pizza's here guys! "" into your empty flat because you have no friends."
1,"Where's my hug? "" Lol I dunno retrace your steps when did you last have it?"
1,Where's the funny cat video?i need something entertaining please.. dont retweet love quotes life quotes whatever quotes lah
1,"Where was you at? "" I was probably not skipping English class."
1,Where/when did you learn to love cooking? At the studio kitchen where I was left alone for hours to tend to food and appreciate it.
1,"Whether in a month or in two years, Android One phones get better with time. "" Aham, acredito que vai ter 2 anos de updates"
1,"whether you like nice guys or jerks its really none of my business.. i heard "" we accept the love we think we deserve """
1,"While everyone may not speak the same language, we all know what time McDonald's stops serving breakfast."
1,"While having sex, call ur partner by another name. This will let them know that your old partner was better and motivate them to do better."
1,"While wearing a bikini you show 90% of your body but men are so polite, that they stare only at the covered places."
1,White clothes come out on Memorial Day and go away on Labor Day. If only worked what way!
1,good thing the world doesnt think like you because we would live in a dark violent world where people are trained to murder
1,"White Girls "" - a poemI need starbucks nowLike can this weather just notNetflix, uggs, and yoga pantsYour so pretty I can't even."
1,"prolly having a field day off this eagle alert "" See... always them """
1,white middle aged male at 10:30 on a thursday night in 40 degree weather and pouring rain wow what a great time for a run
1,White people take pictures of anything. Today this guy was taking a picture of a rock at the park.
1,Whoa. I just thought of someone other than myself for a moment. That was terrifying.
1,who can love you all night long... nobody baby. & the band keeps playin ooooon.
1,Who can't wait for to return in 2016?! Who can't wait to see what's up after highschool?!?
1,Who doesn't love polka dot panties! So cute and innocent.
1,Who doesn't love to walk around campus and count tree species?
1,Who else has done this?1 Your on Twitter2 You close the app3 You just kinda ponder blankly for a few seconds4 Get right back on this app
1,who else has taken 2 + years of a foreign language and still has no clue how to speak it?
1,Who else hates the sound of their own voice on video?
1,Who else laughs at their texts before they send them and think they're fucking hilarious?
1,Who else thinks the turtle in Finding Nemo was stoned off his ass.
1,whoever I end up marrying is going to be lucky af cause i got so much love to give
1,whoever marries zac efron one day will basically win at life
1,Whoever pulled the fire alarm is childish like it's raining outside and you wanna play
1,whoever pulled the fire alarm when it's raining is just rude
1,Whoever said diamonds are a girl's best friend obviously never had a dog.
1,Whoever said money doesn't grow on trees obviously has never sold weed!
1,Whoever said the best things in life are free was unaware of this $. 99 app that makes my phone sound like a light sabre.
1,Whoever stole my copy of Microsoft Office is in big trouble. You have my Word.
1,"Whoever thinks money can't bring you happiness, transfer it over to my bank."
1,Whoever voted for Rob Ford as mayor must be so very happy with our city how our city is being represented be him & his family.
1,"Who invented hugs? I mean the first hug would have been so awkward. "" What are you doing? Why are you holding me? "" "" Shhh just trust me """
1,Who knew Foggy Nelson could sing this good
1,Who knows how old Chinese for dinner
1,and said it was cute to act dumb?
1,Who likes having classes on Fridays because I know I don't :(
1,Who loves school
1,Who needs sleep when there's this lovely thing called caffeine?
1,"Whoo - Hoo, Can't wait till next week against the ( cough ) 2 - 7 Cowboys At Miami"
1,Whoooo i love having 8 am classes every morning!
1,Who remembers going on the computer just to go on paint and space pinball?
1,"Who said doctors don't have funny bones? Watch these docs belt out "" Waking Up Is Hard to Do """
1,Who says AP Chemistry isn't fun?
1,"Who's that? "" "" What are they doing? "" "" What's happening? ""... "" Shut up and watch the movie"
1,"Who's this clown? "" - every guy about every other guy who is in a photo with a girl we like"
1,Who's trying to bring ask. fm back
1,"Who's wife invented the "" add your location to your tweet "" feature?"
1,Who wants to come scoop me to school? YAY FOR THE BUS COMING EARLIER THAN USUAL
1,Who want to help me with my homework? :D really
1,"Who was the first to look at a cow and think : "" I'll squeeze these dangly things here, and drink whatever comes out! """
1,Why am I up so early? Oh right. To count squirrels for my biology experiment.
1,why are clothes so expensive? i should not have to pay this much to not be naked. people should pay ME to not be naked
1,why are mondays so awesome?
1,why are my parents basically dry humping to Christmas music?
1,Why are parents trippin about us going out and never being home it's summer
1,WHY ARE PEOPLE RUNNING AROUND LIKE ELEPHANTS UPSTAIRS I'M SO TIRED OF IT
1,"Why are there never any good side effects. Just once, I'd like to read a medication bottle that says "" May Cause Multiple Orgasms """
1,Why are you trying so hard to fit in when you were born to stand out?
1,why be sad when u can be rad. chin up beautiful
1,Why can't my coworkers just play on the Internet like normal people instead of trying to engage me in conversation.
1,Why can't we all just get a Long Island Iced Tea?
1,Why cant you do a good job the first time around why is it that we have to follow up with you Repeatedly
1,Why did I even take chemistry this year I'm a senior I'm supposed to take easy and fun classes
1,Why did I just see a commercial for low cal dog food? Do dogs calorie count? If they do maybe I should start...
1,Why did I pick right now to start organizing and cleaning my room?
1,"Why didn't the Doctor takes the shade tattoo off Clara to stop her from dying? Oh yeah, because of the contrived plot point to kill her."
1,"why didn't you do your homework for today? "" "" mmmm well... i gotta vote, bye "" One Direction"
1,Why did the blonde put her iPad in a blender? Because she wanted to make apple juice.
1,Why did this semester for the state of NC have to become so much work to become a teacher?!
1,Why did tigg call me a fag? He said I don't want a bad friend we need to talk this out
1,"Why did you introduce your 2 friends to each other? - I wanted the 3 of us to be great friends. = Did you? - Nah, but they did"
1,why do 1d sing most of the bad songs off the album live like where the fuck is never enough
1,WHY DO A LOT OF GUYS HAVE SUCH LONG EYELASHES THAT THEY DONT EVEN NEED I WANT THOSE EYELASHES
1,"Why do banks lock their pens to the desk? If I'm trusting you with my money, dont you think you can trust me with your pen?"
1,why do bras cost $50? why does makeup cost $50? why do men's shirts come in plastic packs with 4 for $10?
1,WHY DO COMPLIMENTS MAKE ME FEEL 2% BETTER BUT INSULTS MAKE ME FEEL 87% WORSE I DONT LIKE THAT
1,Why does a random soul always send me complimentary tickets to kismet... I'm not goin... Well I could... Maybe I'll try to go maybe..
1,Why does it always sound like a herd of elephants when my son is upstairs?
1,Why does it cost so much to graduate high school?
1,Why does it make me so sad that a vhs from 15 years ago will still remember where I left off.
1,Why does the fire alarm have to go off when it's raining
1,why Does The Weekend suck live
1,Why does toilet paper need a commercial? Who is not buying this?
1,Why do famous people think that they can only date other famous people? You're limiting your chance to find your soulmate. For example : Me.
1,Why do I have to be stuck babysitting on a Saturday night instead of being with my girlfriend at the movies
1,why do i like myself better as the puppy filter on snapchat
1,Why do I like you so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so so much?
1,why do i look different in mirrors than in photos what the fuck
1,"Why do men always talk about women cheating but it's "" Okay "" to have side chicks and main chicks"
1,Why do men chase women they have no intention of marrying? For the same reason dogs chase cars they have no intention of driving.
1,"Why don't Méxicans cross the border in 3's? Because it says no "" trespassing """
1,"Why don't we say "" good night "" when we greet someone like we do for "" good morning ""?"
1,Why don't you gangnam style your way off the nearest cliff?
1,".. Why don't you stay for a while, It's been too long since I've smiled, There's too few people I trust..."
1,"Why don't you wear makeup to school? "" -because getting an extra half hour of sleep is way more important"
1,why do old people drive slow they barely have any time left like GOOOOO ur dying
1,Why do other girls look so fresh faced and good with no makeup on then there's me who looks like a zombie from the walking dead
1,WHY DO PARENTS ALWAYS RUIN YOUR DAY AND THEN ACT LIKE THEY DIDNT RUIN YOUR DAY AND WONDER WHY YOURE IN A BAD MOOD
1,why do parents expect us to act like adults and yet treat us like children?
1,why do parents get mad when u sleep all day like im staying out of trouble and im not spending your money like what is the issue here
1,why do parents treat us like children and expect us to act like adults
1,why do people always become the person they said they'd never be
1,WHY DO PEOPLE ASK ME WHAT I WANT TO DO IN THE FUTURE WHEN I DON'T EVEN KNOW WHAT I WANT TO DO IN 10 MINUTES GET OUTTA MY FACE
1,Why do people cry on the last day of school? You should be crying on the first day of school.
1,why do people freak out when they see a part of my bra or my stomach like what did you think was under my shirt? the great wall of china?
1,Why do people have meltdowns at 11pm? Just go to sleep. Sleep is great.
1,"Why do people in Horror Movies yell out "" Hello? "" as if the killer is gonna say "" yeah, I'm in the kitchen, want a sandwich? """
1,WHY DO PEOPLE JUST STOP TALKING TO ME WHEN I DID NOTHING WRONG ATLEAST TELL ME IF I DID SOMETHING OR I WILL OVERTHINK AND HATE MYSELF
1,why do periods have to last an entire week? after an hour I'm sure I'm not pregnant so let's just move on now.. all that is just unnecessary
1,why do the people who mean the most to you hurt you the most
1,why do they even include 2016 as an option when selecting your birth year online like u fresh out the womb ready to join gmail
1,why do y'all continually lie? like if I'm asking you. I already know the truth. Keep it 100 or you lose all respect.
1,Why Everytime some Suspenseful Shit Happen On Scandal I Be Hoping It Be Harrison Comming Back That Was My Man! lol
1,why fall in love when u can fall asleep
1,why fall in love when you could fall on the floor and never get up
1,Why Fitz just yelled at Olivia
1,Why have I been getting work emails since 7:30 am? Happy Monday.
1,my biggest stress in life was missing my cartoon shows
1,"Why is everyone so obsessed with the idea of love? If you're dying to be hurt so badly, I've got a baseball bat for that."
1,Why is Facebook such a hit? It works on the principle that 'People are more interested in others life than their own '.
1,"Why is it raining so bad in Newcastle, and why did the fire alarm go off in the su, time to go to mabes"
1,Why is it so hard to sleep? I used to be great at it
1,Why is it that every time I work out I eat the biggest meal right after so it's like I never worked out.
1,"Why is Monday so far from Friday, and Friday so close to Monday?"
1,"Why is my facebook feed getting flood with love, romance, relationship posts? Kinda feel like it's just rubbing it in now... jerks!"
1,"Why isn't there a dog grooming business called "" Cut A Bitch "", already?!"
1,"Why is that when "" we need to talk "", I only get to listen?"
1,"Why is there a "" born in 2013 "" option when making a Twitter? "" Just got home from the hospital where I popped out of my mom! YOLO!"
1,"Why is this still being talked about, people will love to hate Cam Newton for virtually no reason at all"
1,Why justin bieber is white?1% he was born that way9% he uses make up90% theres no sun in the closet
1,Why mfs be so mad tho be glad bitch
1,Why must the boy who lives above me move furniture at midnight almost every night? Like why
1,Why niggas be so damn salty over nothing. Like you need to go get some pussy and keep it pushing.
1,Why not fall asleep with her? Both happy! Why fall in love when you can just fall asleep.
1,Why not fall asleep with the person you love?
1,"why periods? why can't mother nature just text me and be like "" waddup girl. you ain't pregnant. have a great week. talk to you next month """
1,"Why? Plus it's not even sex if you wear a condom. It's dry humping. """
1,Why put cookie dough in the oven when u can put it in your mouth?
1,why send one big text when you can send 15 little ones in a row & be even more annoying
1,Why tf won't zayn ever reply to me. Literally so rude.
1,why the fire alarm keep going off it's fucking raining
1,Why the fuck do ya'll bitches STILL do the duck face on your pictures? Bitch that ain't cute.
1,Why we expect ONLY cold next weekend in DFW ; Friday night will be cold but too warm for snow or freezing rain!
1,Why? Wild guess The Gold Standard is top soccer leagues in the world NFL And they have the cojones to follow
1,Why would come back to when he gets paid great for doing nothing at all
1,Why would you pay $80 for a bra at Victoria's Secret when I will hold your boobs up all day for free?
1,"Why, yes, the morning when I'm trying to sleep through a sinus infection is the perfect time for my building to test its fire alarm."
1,Why you don't have to look far to find comparisons between falling in love and getting high :
1,"Why you so shy "" bitch I just met you 17mins ago relax"
1,that sounds so bomb I'm stuck babysitting tho *cries
1,Wife : I lost my keys again! Husband : It's in your jeans. Wife : Don't drag my family into this.
1,"wifi's not working to well the hotel so goodnight, i'll be up bright and early tomorrow morning :) i love jacob"
1,Wildcats are red Corbins are bleu This could be the start of something new
1,I really feel honored by that. I've never been around such genuine people in my life. Thank you so much.
1,Will forever love yoga classes What a wonderful way to end this amazing week full of self love and positivity
1,Will have loads of fun taking the NCAE tmrw.?
1,If you would like a rain check on that movie you are welcome to join Madison and I at the hunger games movie this weekend.
1,I almost bought insurance because of your adverts here in South Africa
1,"Treasure it every time they fall asleep on you. Nothing like it. Doesn't last forever, I miss that feeling of trust."
1,will there be homework on first day
1,I love your books they are world class I can't wait for the next. Pls don't stop writing I can't live without your books!
1,Win 9 in a row beginning tonight and the four horseman will ride happening
1,think of the top quality programs we will miss!
1,Winnie's happy
1,Winston's suspended for the first half of the game surprise surprise
1,Winter break needs to slow down.
1,*Winter* Couples : We are going to cuddle and snuggle like there is no tomorrow. Me : *stares at pillow* You love me right?
1,winter : how do you expect me to do things it's fucking freezing outside summer : how do you expect me to do things it's fucking hell outside
1,so it's good to plan ahead! Here's are some things you can do to in foggy conditions!
1,Wipe your mouth. There's still a tiny bit of bullshit around your lips.
1,wip pls dont retweet im drawing babies i love these babies
1,Wishing you could punch someone in the face with no consequences.
1,Wish I still had that feeling. Lol it burnt out. Not even fun anymore.
1,Wish I took a before and after photo of me trying out this hair mask. I think I'm going to order more because this shit is awesome
1,wish I wasn't such a piece of shit lol
1,Wish I woulda knew this shit back then!
1,Wish I would be paying for a dance and can't run that pussy you ain't gettin shit
1,wish me and good luck at our volleyball game
1,wish my skin was as clear as snapchat filters make it
1,wish some nigga would try some shit like that I'll beat that nigga up fr.
1,Wish the fairy oddparents would come on that's my shit
1,Wish you would lie to me a little more
1,"With current trend, Lesean McCoy will be injured or suspended this week. Might have to bench him."
1,"With as our DA, I always feel safe and secure."
1,Without drivers license or green card what life can an immigrant have?
1,Without stupid people we would have no one to laugh at.
1,WITHOUT THOSE KINKSHAMING JERKS THAT LOVE TO PISS ME OFF AND HAVE MY BACK AND BUY ME STUFF WHEN IM POOR I LOVE THEM TO PIECES
1,"With rain and all, my hair looks much better than it did when I walked into my hairstylist's hair salon"
1,with RICE no need to clean and cook for hours love it
1,"With the right music, you either forget everything or you remember everything."
1,With TIFF done for another year I'm sure Canadians will flock to theaters in support CDN films that got such a mktg push at the festival
1,"Witnesses say South Side man was still standing after house exploded around him ; great-granddaughter found on bed, minor burns but OK."
1,"Woah! I guess I should watch what I say on here haha I TOLD niggaz. "" NEVER CROSS ME LIKE A CELTIC """
1,Woah.. Totally forgot... My decisions have to go through my sister first
1,Woke up and preceded to leave my room but then I slammed my face against the door
1,Woke up an hour earlier to do my hair and as soon as I pull up to the hotel it starts pouring yay
1,Woke up... Came to my 8am... It's canceled... Thanks for the notification AFTER I was up
1,Woke up completely covered in hives from head to toe.. Cool!
1,woke up imperfect and in love
1,Woke up like this
1,Woke up to Adele's 25 in my music! gave it one listen and I love it! Can't wait to listen again after the show
1,Woke up to a fucked up lip thanks to my Best friend.
1,woke up to charlie covered in hives and it's only 1 and im so so so tired
1,Woke up to my cat pooping in my room
1,Woke up with a cold then when I went to make breakfast I burnt my hole arm with the stupid oil today shall be fun!
1,Woke up with my entire body covered in hives... Can life just pause for a minute and give me a break?
1,Woke up yesterday and it was raining... it rained all day. Went to bed and it was raining. Now I've awoken again.. surprise still raining
1,"*woman gives birth* woman : I think I'll name her sara doctor : I'm sorry, but that name's already taken.. may i suggest sara89 or sara_13?"
1,"Women are like police, they can have all the evidence in the world but they still want a confession."
1,"Women are naturally better liars than men, and they’re also better at detecting lies."
1,"Women are simple. With them, yes means yes and no means yes and no means no and no means maybe but maybe means yes and maybe means no"
1,"Women can walk around all day long in a bikini, but God forbid if you see them in their bras and panties. I will never comprehend this."
1,"Women don't poop, they hold it in and it comes out as drama."
1,Women might be able to fake orgasms. But men can fake a whole relationship
1,Women remember criticism like an elephant but compliments like a goldfish.
1,Women's logic : I went to buy a dress. But I saw a beautiful pair of shoes. So I bought this handbag.
1,"Women's logic : When you like a guy, do nothing about it and expect him to magically know and make the first move."
1,Women wake up yawning while men wake up with an erection. Coincidence? I think NOT.
1,"Women : when it comes to doggy style, men are behind you 100%"
1,Women who pretend to like football are the same women who pretend to be on birth control.
1,Wonder how much farther I have to walk before these corduroy pants finally catch on fire.
1,Wonder if I'll be as excited as oomf if I ever have a child
1,Woohoo for being sick.
1,Woohoo I can't wait till pantomime... Like sitting in a box listening for the right sounds cues... Fun fun fun... Not really
1,woo :-) love being up early for work
1,WOOO getting your blood drawn is so much fun!
1,Woooooow that just puts me in a great mood :/
1,Woooo! When you're up to 12:30 finishing you're English paper!
1,"Wooow these girls are talking about smoking, your so cool."
1,woops my 10 minute study break turned into a whole year
1,"woo Saturday night, can't wait to babysit"
1,Woo up at 520 everyday is great
1,Word for the day : Exhaustipated - Too tired to give a crap.
1,Work -countdown :3 days :D I can't wait to go to school!
1,Worked a 10. 5 hour day which will look absolutely beautiful on my pay check tomorrow! so in love with working at the doctors office!
1,Work for the weekend is done.. -. - I already signed up. Happiness.
1,Working 12 days straight and 8 day clinicals love my life
1,Working a 12 on my day off. So you know I'm going to Lush afterwards to spend my overtime before I even get it.
1,Working add me on sc I shot love : clarkboi
1,Working all winter just to fuck the summer up
1,working during vacation is awesome.
1,Working for 5 & 1/2 hours alone tonight. Coooooooooool
1,Working hard is great but don't forget to enjoy life. Taking day off to watch with my teens tomorrow.
1,Working hard tonight with
1,Working on a name for her maybe since she is velvet sky maybe she can be Angelina love.
1,Working on my day off! I love my job!
1,Working on the entrance test for the Business English course which I will start next january
